,ABB LTD,ALCON,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE NAEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,UBS GROUP,ZURICH INSURANCE
2021-12-09,33.93,79.0,739.400024,4794.0,45.169998,277.5,76.120003,754.799988,124.400002,74.639999,1518.5,142.199997,374.100006,376.0,344.0,548.200012,88.879997,508.600006,16.559999,387.700012
2021-12-10,33.73,77.160004,733.599976,4807.0,45.209999,277.399994,74.82,752.599976,124.940002,74.660004,1488.5,142.449997,377.0,377.299988,343.899994,547.200012,88.300003,509.799988,16.475,387.299988
2021-12-13,33.779999,77.18,734.599976,4777.0,45.060001,282.799988,76.0,742.200012,124.580002,74.540001,1478.5,140.0,375.299988,375.299988,343.100006,546.0,87.300003,509.200012,16.415001,384.899994
2021-12-14,33.389999,76.239998,718.599976,4718.0,44.889999,276.5,75.080002,725.200012,124.019997,74.709999,1446.5,136.300003,365.450012,369.600006,333.5,544.200012,87.639999,512.799988,16.379999,384.0
2021-12-15,33.529999,77.019997,727.0,4775.0,44.82,281.299988,75.220001,745.400024,125.440002,75.0,1469.5,137.5,371.299988,374.5,341.299988,547.799988,88.099998,513.200012,16.235001,387.299988
2021-12-16,34.540001,79.019997,731.400024,4830.0,45.16,289.299988,76.559998,755.599976,127.120003,79.300003,1481.5,136.75,378.100006,382.200012,338.5,556.599976,89.279999,519.799988,16.549999,391.200012
2021-12-17,34.139999,78.059998,717.0,4770.0,44.990002,277.700012,76.599998,748.0,127.339996,79.800003,1466.0,131.300003,378.899994,369.5,339.5,554.799988,89.660004,518.0,16.145,391.799988
2021-12-20,33.41,77.199997,721.200012,4774.0,44.200001,286.100006,74.760002,752.200012,127.260002,78.610001,1430.0,131.550003,374.75,367.0,333.399994,539.799988,87.040001,514.400024,15.795,387.200012
2021-12-21,33.939999,77.239998,720.799988,4730.0,44.939999,285.200012,76.339996,743.200012,127.0,79.360001,1446.0,132.699997,378.549988,369.200012,339.5,547.200012,88.620003,518.799988,16.120001,394.0
2021-12-22,33.919998,78.519997,726.0,4706.0,45.189999,288.899994,78.440002,749.599976,126.940002,79.349998,1482.0,133.649994,378.299988,370.5,349.700012,551.400024,88.660004,515.0,16.17,393.700012
2021-12-23,34.630001,79.5,733.0,4717.0,46.029999,290.100006,77.800003,749.400024,127.040001,80.019997,1494.0,135.399994,376.450012,371.799988,353.700012,556.799988,89.900002,517.400024,16.43,398.0
2021-12-27,34.950001,80.459999,743.599976,4749.0,46.419998,292.200012,77.900002,763.200012,127.32,80.199997,1502.5,136.75,380.0,375.899994,354.799988,559.599976,90.019997,515.0,16.52,398.899994
2021-12-28,35.150002,80.800003,748.400024,4816.0,46.549999,295.299988,77.699997,763.799988,128.740005,80.849998,1517.0,137.149994,383.600006,379.200012,357.399994,563.0,90.860001,517.599976,16.6,404.0
2021-12-29,35.18,80.699997,753.200012,4824.0,46.669998,297.399994,77.080002,758.200012,128.339996,80.330002,1513.5,137.75,380.899994,381.600006,359.600006,562.799988,90.559998,514.0,16.51,401.799988
2021-12-30,34.900002,80.739998,745.200012,4792.0,46.509998,294.399994,76.879997,761.599976,127.440002,80.279999,1512.5,136.949997,379.100006,380.200012,357.799988,559.0,90.260002,514.599976,16.42,400.399994
2022-01-03,35.279999,79.660004,747.0,4793.0,47.07,290.600006,77.400002,749.200012,129.220001,80.330002,1499.0,137.75,378.899994,382.299988,358.5,571.0,91.540001,517.599976,16.629999,406.600006
2022-01-04,35.599998,78.839996,731.0,4755.0,48.110001,292.600006,77.440002,721.0,129.5,80.470001,1470.0,139.050003,371.299988,379.5,354.600006,579.400024,92.580002,514.200012,17.040001,410.299988
2022-01-05,35.790001,77.779999,740.799988,4793.0,48.509998,297.200012,79.540001,715.200012,126.0,81.099998,1461.0,143.300003,374.649994,376.799988,350.299988,581.0,93.339996,514.0,17.15,413.0
2022-01-06,35.16,76.199997,716.400024,4619.0,48.200001,293.899994,75.260002,708.799988,125.720001,81.599998,1394.5,139.649994,371.649994,361.799988,342.200012,581.599976,93.839996,513.799988,17.34,413.899994
2022-01-07,35.009998,74.459999,712.799988,4582.0,48.360001,293.0,74.099998,712.400024,124.459999,81.730003,1379.0,136.649994,376.950012,360.299988,336.600006,592.400024,94.339996,512.599976,17.780001,420.0
2022-01-10,33.799999,71.360001,685.0,4405.0,48.709999,272.5,74.32,677.400024,121.900002,82.389999,1325.5,132.699997,371.200012,340.299988,322.5,593.400024,95.0,519.599976,17.780001,423.399994
2022-01-11,34.240002,71.739998,687.599976,4446.0,50.66,271.100006,77.980003,683.799988,122.18,82.699997,1347.5,134.949997,375.549988,350.200012,326.299988,596.0,94.599998,519.799988,17.82,427.700012
2022-01-12,35.119999,71.68,696.200012,4475.0,51.779999,273.799988,77.300003,681.0,121.800003,81.900002,1400.0,134.800003,366.25,350.700012,330.200012,601.0,95.940002,513.599976,17.870001,430.600006
2022-01-13,34.849998,71.139999,668.0,4396.0,52.240002,270.299988,75.440002,667.799988,121.400002,82.5,1388.5,133.5,362.149994,344.700012,330.700012,607.799988,96.059998,516.400024,17.940001,436.799988
2022-01-14,33.91,71.18,651.599976,4243.0,52.0,260.200012,76.519997,646.200012,120.839996,82.32,1365.0,131.100006,365.0,330.600006,321.399994,607.0,95.720001,518.0,17.815001,434.899994
2022-01-17,34.139999,71.919998,651.799988,4285.0,52.540001,265.0,76.379997,663.799988,121.940002,82.449997,1358.5,135.850006,367.350006,334.700012,327.700012,611.400024,97.0,516.599976,17.98,439.600006
2022-01-18,33.52,71.360001,645.0,4179.0,51.66,265.0,74.900002,647.0,122.379997,82.099998,1309.5,134.100006,364.899994,324.899994,321.600006,612.0,97.879997,520.200012,17.75,438.700012
2022-01-19,34.0,72.199997,647.799988,4201.0,50.799999,264.0,72.860001,654.200012,120.160004,81.459999,1328.5,141.0,365.700012,331.899994,326.700012,594.400024,97.480003,518.400024,17.66,439.600006
2022-01-20,34.389999,72.68,647.599976,4191.0,51.200001,270.0,74.68,657.200012,121.199997,81.389999,1349.5,141.149994,365.100006,335.5,330.700012,587.400024,97.080002,520.599976,17.68,439.799988
2022-01-21,33.580002,71.199997,641.799988,4149.0,50.259998,261.299988,70.540001,642.400024,121.040001,79.870003,1303.0,134.350006,360.649994,327.399994,323.299988,576.200012,96.940002,518.400024,17.49,433.200012
2022-01-24,32.009998,67.779999,618.799988,4015.0,48.34,249.899994,66.379997,612.400024,118.0,76.75,1242.5,127.849998,344.75,308.799988,304.799988,562.400024,96.620003,515.599976,16.67,423.100006
2022-01-25,32.220001,68.120003,617.200012,4039.0,48.57,252.5,70.459999,607.0,117.720001,77.220001,1266.0,128.050003,346.200012,308.0,305.5,573.599976,99.199997,528.599976,16.93,432.100006
2022-01-26,32.860001,69.599998,620.400024,4066.0,49.41,256.0,74.68,605.200012,117.959999,78.160004,1267.0,133.0,349.100006,313.399994,315.700012,589.599976,100.449997,524.799988,17.344999,438.399994
2022-01-27,32.490002,69.639999,613.799988,4085.0,49.779999,255.5,75.260002,613.400024,118.300003,79.669998,1237.5,131.399994,354.600006,313.600006,317.899994,594.400024,101.5,529.0,17.215,446.100006
2022-01-28,31.129999,69.059998,616.400024,3818.0,49.580002,253.5,75.82,629.0,118.059998,79.370003,1232.0,130.100006,355.450012,310.299988,320.299988,590.599976,100.849998,531.799988,16.934999,441.0
2022-01-31,31.709999,70.839996,625.200012,3818.0,49.75,260.299988,76.760002,633.400024,119.080002,80.129997,1277.0,132.949997,356.899994,321.100006,327.0,592.0,100.300003,528.200012,17.1,440.700012
2022-02-01,32.139999,71.540001,620.599976,3780.0,50.880001,262.700012,74.540001,638.400024,119.0,81.099998,1289.5,137.949997,359.549988,322.100006,333.600006,594.599976,101.300003,525.799988,18.475,440.0
2022-02-02,32.580002,72.559998,627.400024,3869.0,50.84,262.899994,75.400002,640.200012,120.5,78.620003,1322.0,137.899994,357.100006,320.899994,340.0,602.200012,101.550003,526.0,18.799999,441.399994
2022-02-03,31.780001,71.059998,614.200012,3762.0,50.720001,258.799988,73.760002,626.400024,119.400002,79.480003,1289.5,134.449997,348.450012,316.5,324.799988,599.799988,101.699997,536.200012,18.83,443.799988
2022-02-04,31.35,70.760002,606.799988,3732.0,50.02,255.300003,72.800003,623.400024,119.099998,79.839996,1272.5,130.550003,345.25,311.5,323.0,593.799988,99.099998,537.799988,18.690001,438.5
2022-02-07,32.080002,71.019997,606.599976,3695.0,50.5,257.799988,72.620003,622.599976,119.040001,80.400002,1278.5,130.399994,344.799988,312.200012,324.700012,603.200012,99.620003,540.400024,19.004999,444.299988
2022-02-08,32.240002,70.68,593.599976,3588.0,50.740002,252.300003,72.32,612.599976,117.839996,80.220001,1255.0,130.449997,345.899994,303.200012,315.299988,609.400024,100.199997,543.799988,19.299999,445.5
2022-02-09,32.970001,72.739998,607.599976,3609.0,51.619999,263.100006,74.059998,624.400024,118.900002,80.589996,1291.5,135.800003,355.899994,308.399994,327.200012,618.400024,101.349998,545.0,19.719999,451.600006
2022-02-10,32.93,72.360001,610.0,3643.0,51.700001,263.5,75.300003,628.799988,118.019997,80.150002,1285.0,134.300003,355.399994,309.799988,324.600006,615.400024,100.699997,545.400024,19.75,446.100006
2022-02-11,32.439999,71.32,600.400024,3604.0,51.419998,259.200012,74.220001,614.0,119.279999,79.769997,1264.0,133.149994,348.75,301.200012,323.0,613.799988,100.349998,550.0,19.610001,451.700012
2022-02-14,31.4,70.959999,596.0,3585.0,50.700001,253.100006,73.0,603.0,117.300003,79.190002,1244.0,130.949997,342.200012,296.100006,318.899994,591.799988,98.059998,548.0,19.065001,443.0
2022-02-15,32.310001,72.459999,607.599976,3661.0,51.360001,255.899994,74.239998,611.400024,117.800003,80.089996,1269.5,133.5,347.799988,303.5,325.0,601.799988,98.959999,547.400024,19.174999,445.100006
2022-02-16,32.369999,73.980003,608.400024,3681.0,51.619999,256.100006,74.459999,613.0,117.300003,80.730003,1276.0,132.0,349.299988,302.899994,327.399994,599.400024,99.440002,546.599976,18.924999,442.0
2022-02-17,32.0,71.339996,607.400024,3681.0,50.700001,252.300003,68.300003,613.799988,117.379997,79.980003,1256.5,130.399994,345.0,302.799988,328.5,590.599976,98.120003,545.200012,18.74,434.799988
2022-02-18,31.690001,70.440002,600.799988,3650.0,50.060001,248.699997,68.239998,599.599976,118.199997,79.830002,1232.0,129.350006,342.549988,293.399994,324.299988,586.599976,97.800003,549.0,18.65,433.799988
2022-02-21,30.99,69.919998,594.0,3553.0,49.490002,243.100006,68.480003,592.0,118.699997,78.830002,1214.5,128.649994,339.5,292.399994,314.0,578.799988,96.800003,545.0,18.17,425.899994
2022-02-22,31.190001,70.540001,599.0,3608.0,48.91,242.399994,68.739998,608.400024,118.800003,79.300003,1226.0,128.0,345.100006,298.899994,328.399994,578.799988,96.080002,546.799988,18.02,424.0
2022-02-23,30.65,69.959999,603.200012,3644.0,47.75,236.600006,67.599998,607.400024,118.900002,79.650002,1220.0,128.25,344.100006,302.799988,330.600006,573.599976,95.580002,548.0,17.815001,425.100006
2022-02-24,29.959999,68.800003,591.799988,3687.0,45.650002,238.199997,66.68,610.799988,115.160004,78.68,1213.0,119.949997,340.100006,292.100006,332.5,549.799988,92.040001,537.200012,16.35,412.700012
2022-02-25,30.92,70.879997,607.0,3749.0,46.669998,246.0,69.339996,630.799988,118.5,80.870003,1252.5,125.75,349.399994,305.700012,345.5,565.200012,88.18,549.200012,17.375,422.700012
2022-02-28,31.15,71.080002,601.400024,3851.0,46.09,251.399994,68.900002,637.400024,119.779999,80.339996,1246.5,125.099998,349.850006,306.0,357.0,560.400024,87.82,550.599976,16.885,421.600006
2022-03-01,30.59,70.199997,605.599976,3875.0,44.98,255.800003,69.599998,640.799988,120.440002,80.580002,1199.0,116.050003,351.100006,303.399994,358.299988,557.599976,81.660004,561.0,16.014999,410.0
2022-03-02,30.76,70.82,608.599976,3797.0,45.869999,260.700012,70.860001,646.200012,120.040001,81.029999,1202.0,118.25,347.25,305.799988,358.0,555.0,81.120003,558.0,16.09,411.200012
2022-03-03,30.459999,70.639999,602.799988,3798.0,44.830002,255.800003,69.379997,631.799988,118.080002,79.480003,1135.0,114.599998,340.75,308.700012,349.399994,536.400024,80.440002,561.400024,15.63,410.399994
2022-03-04,28.879999,68.660004,581.400024,3778.0,41.880001,264.700012,67.620003,608.0,115.900002,77.360001,1084.0,107.900002,334.899994,290.0,329.600006,519.200012,77.059998,554.400024,14.54,395.799988
2022-03-07,28.74,68.440002,581.400024,3740.0,41.169998,272.799988,65.900002,610.0,113.300003,76.849998,1096.5,105.400002,340.0,283.799988,318.0,499.0,75.0,558.599976,14.235,389.700012
2022-03-08,29.379999,66.279999,562.0,3532.0,41.279999,252.5,63.82,581.400024,110.360001,74.370003,1067.5,100.75,343.5,278.600006,312.299988,508.600006,77.360001,553.400024,14.835,393.700012
2022-03-09,30.700001,69.040001,551.799988,3608.0,43.509998,265.399994,67.419998,613.200012,115.220001,75.650002,1112.0,113.449997,353.950012,283.700012,334.100006,527.799988,81.059998,553.400024,15.685,411.600006
2022-03-10,30.469999,68.220001,553.599976,3580.0,43.330002,261.600006,65.660004,603.400024,113.5,76.580002,1094.5,109.5,348.5,280.799988,332.299988,531.400024,81.019997,553.200012,15.465,412.5
2022-03-11,30.75,69.220001,562.200012,3527.0,44.130001,259.700012,66.519997,609.0,112.980003,77.480003,1102.5,110.300003,351.950012,285.299988,338.399994,551.0,82.300003,550.799988,15.775,422.5
2022-03-14,31.41,68.239998,570.400024,3587.0,45.34,262.600006,66.139999,627.200012,114.739998,79.43,1111.0,107.650002,358.299988,291.200012,337.0,561.0,84.599998,546.599976,16.115,428.299988
2022-03-15,31.1,67.900002,563.0,3625.0,44.959999,273.100006,66.019997,624.799988,115.739998,79.629997,1097.0,104.0,360.200012,290.0,337.799988,563.0,84.639999,555.799988,16.014999,432.600006
2022-03-16,32.490002,70.18,581.799988,3699.0,46.080002,284.399994,68.519997,652.200012,116.459999,79.440002,1173.5,114.449997,357.850006,301.600006,357.799988,575.799988,85.599998,550.0,17.025,436.0
2022-03-17,32.889999,71.660004,589.799988,3796.0,46.5,286.799988,68.160004,663.400024,118.900002,80.610001,1198.5,116.300003,359.700012,310.299988,353.700012,582.799988,85.68,556.400024,17.075001,441.0
2022-03-18,32.799999,72.260002,590.799988,3834.0,46.549999,293.399994,69.639999,664.599976,121.040001,80.779999,1215.5,118.599998,366.5,311.5,365.100006,582.400024,85.839996,551.0,17.219999,444.799988
2022-03-21,32.830002,71.860001,591.200012,3800.0,46.279999,293.100006,69.040001,670.0,120.400002,80.599998,1223.5,116.099998,367.149994,308.0,365.5,588.799988,86.440002,557.200012,17.445,447.5
2022-03-22,32.799999,72.019997,582.0,3819.0,46.18,286.899994,68.879997,663.200012,120.559998,80.199997,1245.0,118.400002,366.700012,306.5,365.399994,595.0,87.019997,554.799988,17.834999,455.700012
2022-03-23,32.740002,71.080002,576.599976,3840.0,45.209999,280.700012,68.080002,661.0,118.660004,79.910004,1175.5,116.699997,365.549988,305.5,360.5,592.0,86.360001,557.0,17.73,452.700012
2022-03-24,32.09,70.699997,572.599976,3882.0,44.799999,279.299988,70.82,654.799988,119.919998,80.470001,1127.5,114.25,372.600006,304.0,359.0,591.599976,86.379997,561.200012,17.764999,447.700012
2022-03-25,31.780001,70.599998,560.799988,3794.0,44.599998,273.0,71.199997,654.599976,119.199997,80.709999,1125.5,114.599998,374.700012,300.899994,356.299988,589.200012,87.019997,562.599976,17.9,448.799988
2022-03-28,31.110001,72.419998,567.0,3735.0,44.82,284.200012,71.900002,658.0,120.300003,81.199997,1114.0,116.0,373.75,302.600006,364.0,589.799988,87.199997,567.400024,17.809999,451.399994
2022-03-29,31.5,75.32,584.400024,3800.0,46.560001,271.5,72.5,672.200012,120.879997,81.559998,1143.0,123.949997,372.75,308.799988,384.799988,599.799988,89.379997,565.0,18.305,457.899994
2022-03-30,30.26,75.160004,578.200012,3827.0,45.619999,270.100006,71.099998,670.0,120.580002,81.650002,1142.0,121.099998,370.799988,305.700012,382.899994,597.200012,88.839996,565.400024,18.025,457.0
2022-03-31,30.17,73.699997,572.200012,3827.0,45.290001,263.100006,69.199997,672.200012,120.199997,81.25,1153.5,118.0,366.450012,307.399994,387.600006,594.200012,88.120003,555.0,18.145,456.799988
2022-04-01,30.290001,73.199997,574.400024,3805.0,45.27,262.0,66.82,672.799988,120.860001,80.599998,1145.5,117.150002,371.149994,307.899994,386.700012,597.599976,87.900002,538.0,18.215,461.0
2022-04-04,30.530001,73.699997,577.0,3858.0,45.200001,257.799988,70.199997,677.0,121.919998,81.730003,1167.0,120.300003,382.75,314.799988,382.5,602.0,87.620003,536.400024,18.415001,451.200012
2022-04-05,30.129999,73.900002,568.0,3939.0,44.150002,254.199997,69.260002,682.0,123.580002,82.080002,1173.0,122.349998,385.200012,316.0,389.700012,603.599976,87.519997,538.0,17.68,453.5
2022-04-06,29.469999,73.720001,553.200012,3907.0,42.939999,245.5,66.580002,676.400024,122.400002,84.029999,1118.5,115.349998,390.649994,306.200012,380.899994,604.799988,87.5,544.599976,17.305,454.200012
2022-04-07,29.5,75.199997,553.400024,3979.0,42.5,248.199997,67.220001,674.799988,123.139999,84.830002,1113.5,114.599998,394.75,307.100006,380.5,600.0,86.580002,552.400024,17.084999,452.799988
2022-04-08,30.030001,75.660004,558.799988,4000.0,42.990002,256.899994,67.480003,672.0,124.5,86.730003,1127.5,116.849998,398.25,306.700012,376.5,614.599976,87.879997,559.200012,17.405001,443.5
2022-04-11,29.32,75.379997,551.400024,3961.0,42.950001,252.199997,65.940002,671.599976,124.080002,87.800003,1110.5,114.949997,400.549988,305.200012,375.5,622.599976,89.300003,568.200012,17.42,455.899994
2022-04-12,29.049999,75.059998,550.799988,3852.0,42.880001,256.200012,66.599998,666.400024,122.839996,86.669998,1131.5,116.5,389.299988,306.899994,377.0,616.599976,88.360001,567.400024,16.809999,455.299988
2022-04-13,29.040001,72.940002,551.200012,3840.0,42.57,256.899994,65.620003,659.200012,123.779999,86.68,1135.5,115.550003,390.799988,316.5,378.700012,614.799988,87.580002,571.599976,16.635,450.5
2022-04-14,29.370001,73.32,563.400024,3899.0,44.040001,261.200012,66.080002,655.599976,124.139999,87.370003,1127.5,119.5,391.100006,316.0,381.299988,627.599976,89.18,576.200012,16.684999,459.899994
2022-04-19,29.799999,74.260002,546.0,3806.0,43.93,265.799988,66.980003,634.599976,121.639999,87.089996,1130.5,119.599998,377.25,311.200012,382.200012,617.799988,82.419998,568.599976,16.82,449.0
2022-04-20,30.07,76.5,546.599976,3819.0,44.790001,273.200012,66.699997,637.0,121.800003,86.360001,1153.0,121.800003,374.299988,313.700012,381.100006,623.799988,83.400002,566.400024,17.084999,454.299988
2022-04-21,31.549999,77.0,554.400024,3857.0,45.849998,277.399994,67.699997,629.200012,122.68,86.239998,1161.0,120.5,366.299988,315.399994,374.700012,624.799988,83.940002,559.799988,16.965,452.799988
2022-04-22,30.459999,75.18,558.0,3836.0,47.560001,277.399994,63.360001,619.799988,124.959999,86.029999,1140.5,117.349998,368.75,308.799988,356.0,611.599976,81.879997,559.400024,16.700001,447.100006
2022-04-25,29.25,73.900002,554.200012,3866.0,48.279999,277.600006,63.419998,592.0,125.860001,85.919998,1076.5,110.099998,364.299988,299.5,354.399994,595.0,78.900002,561.0,16.24,436.700012
2022-04-26,28.9,71.660004,541.599976,3788.0,48.419998,268.700012,62.400002,579.0,123.720001,86.230003,1039.0,108.849998,356.549988,295.399994,349.899994,570.799988,79.959999,562.799988,16.254999,432.799988
